22-Nov-2008 01:29:20	22-Nov-2008 01:33:50	6
22-Nov-2008 01:36:30	22-Nov-2008 09:37:10	10
22-Nov-2008 09:37:20	22-Nov-2008 09:38:20	4
22-Nov-2008 09:38:50	22-Nov-2008 09:45:10	5
22-Nov-2008 10:21:00	22-Nov-2008 10:26:00	13
22-Nov-2008 10:44:30	22-Nov-2008 10:46:30	4
22-Nov-2008 10:56:40	22-Nov-2008 12:29:30	1
22-Nov-2008 12:32:00	22-Nov-2008 12:50:30	13
22-Nov-2008 13:04:00	22-Nov-2008 13:09:00	1
22-Nov-2008 13:10:00	22-Nov-2008 17:28:00	1
22-Nov-2008 17:46:10	22-Nov-2008 18:03:00	15
22-Nov-2008 20:10:30	22-Nov-2008 20:11:30	4
22-Nov-2008 20:13:30	23-Nov-2008 02:02:30	1
23-Nov-2008 02:11:20	23-Nov-2008 09:23:30	10
05-Dec-2008 03:13:15	05-Dec-2008 03:15:10	6
05-Dec-2008 03:16:40	05-Dec-2008 07:01:15	10
05-Dec-2008 07:04:30	05-Dec-2008 07:05:50	4
05-Dec-2008 07:17:00	05-Dec-2008 07:18:30	6
05-Dec-2008 07:24:40	05-Dec-2008 15:39:50	1
05-Dec-2008 15:41:45	05-Dec-2008 15:42:35	4
05-Dec-2008 16:52:55	05-Dec-2008 17:13:50	15
05-Dec-2008 18:04:25	05-Dec-2008 18:05:20	4
05-Dec-2008 18:32:58	05-Dec-2008 19:05:00	1
05-Dec-2008 19:25:15	05-Dec-2008 19:27:32	4
05-Dec-2008 20:02:00	06-Dec-2008 00:04:10	1
06-Dec-2008 00:05:30	06-Dec-2008 00:06:50	17
07-Dec-2008 02:04:50	07-Dec-2008 02:07:00	6
07-Dec-2008 02:07:30	07-Dec-2008 02:08:10	4
07-Dec-2008 02:08:40	07-Dec-2008 09:37:05	10
07-Dec-2008 08:10:05	07-Dec-2008 08:11:10	4
07-Dec-2008 09:39:35	07-Dec-2008 09:41:30	4
07-Dec-2008 09:42:00	07-Dec-2008 09:42:50	13
07-Dec-2008 09:49:40	07-Dec-2008 12:19:15	1
07-Dec-2008 12:37:30	07-Dec-2008 13:10:50	5
07-Dec-2008 12:43:25	07-Dec-2008 12:44:00	4
07-Dec-2008 14:18:55	07-Dec-2008 14:20:00	4
07-Dec-2008 14:24:30	07-Dec-2008 21:22:45	1
07-Dec-2008 21:23:30	07-Dec-2008 21:24:20	4
07-Dec-2008 21:29:20	07-Dec-2008 21:30:00	17
08-Dec-2008 02:18:20	08-Dec-2008 02:19:35	4
06-Dec-2008 04:49:55	06-Dec-2008 04:50:40	4
06-Dec-2008 04:51:50	06-Dec-2008 08:31:20	10
06-Dec-2008 08:32:00	06-Dec-2008 08:32:45	4
06-Dec-2008 08:44:00	06-Dec-2008 08:55:00	13
06-Dec-2008 09:52:30	06-Dec-2008 10:55:10	1
06-Dec-2008 10:58:30	06-Dec-2008 11:03:00	17
06-Dec-2008 12:13:30	06-Dec-2008 12:14:20	4
06-Dec-2008 12:17:50	06-Dec-2008 13:25:50	1
06-Dec-2008 13:27:30	06-Dec-2008 13:29:40	4
06-Dec-2008 13:37:00	06-Dec-2008 18:14:45	1
06-Dec-2008 18:17:55	06-Dec-2008 18:18:25	4
06-Dec-2008 18:31:00	07-Dec-2008 01:03:30	1
07-Dec-2008 01:04:55	07-Dec-2008 01:05:55	4
