14-Mar-2008 00:45:01	14-Mar-2008 08:58:49	10
14-Mar-2008 05:29:09	14-Mar-2008 05:43:33	4
14-Mar-2008 09:12:51	14-Mar-2008 09:14:13	4
14-Mar-2008 09:15:01	14-Mar-2008 09:18:16	13
14-Mar-2008 09:57:12	14-Mar-2008 10:00:51	4
14-Mar-2008 10:31:08	14-Mar-2008 10:42:06	5
14-Mar-2008 10:48:53	14-Mar-2008 17:13:38	1
14-Mar-2008 17:19:59	14-Mar-2008 17:20:59	4
14-Mar-2008 17:55:14	14-Mar-2008 22:55:11	1
14-Mar-2008 23:04:21	14-Mar-2008 23:05:16	4
14-Mar-2008 23:57:06	14-Mar-2008 23:58:07	4
14-Mar-2008 23:59:37	15-Mar-2008 09:53:24	10
15-Mar-2008 04:06:50	15-Mar-2008 04:07:53	4
08-Mar-2008 03:21:30	08-Mar-2008 03:23:13	4
08-Mar-2008 03:26:01	08-Mar-2008 08:20:27	10
08-Mar-2008 08:20:49	08-Mar-2008 08:21:52	4
08-Mar-2008 08:21:54	08-Mar-2008 08:22:53	17
08-Mar-2008 08:33:07	08-Mar-2008 08:36:08	4
08-Mar-2008 10:00:24	08-Mar-2008 10:01:51	4
08-Mar-2008 10:02:21	08-Mar-2008 10:26:09	10
08-Mar-2008 10:26:21	08-Mar-2008 10:29:34	13
08-Mar-2008 11:12:22	08-Mar-2008 11:15:28	4
08-Mar-2008 11:15:43	08-Mar-2008 11:24:31	5
08-Mar-2008 11:35:57	10-Mar-2008 06:19:25	1
10-Mar-2008 06:21:27	10-Mar-2008 08:34:40	10
