18-Mar-2008 00:49:09	18-Mar-2008 00:50:40	6
18-Mar-2008 00:51:48	18-Mar-2008 07:48:31	10
18-Mar-2008 06:23:14	18-Mar-2008 06:23:59	4
18-Mar-2008 08:15:09	18-Mar-2008 08:19:22	4
18-Mar-2008 08:20:32	18-Mar-2008 08:23:41	13
18-Mar-2008 08:39:32	18-Mar-2008 08:52:30	5
18-Mar-2008 09:14:21	18-Mar-2008 18:00:28	1
18-Mar-2008 18:01:00	18-Mar-2008 18:08:18	4
18-Mar-2008 18:21:36	18-Mar-2008 18:23:42	4
18-Mar-2008 18:25:00	18-Mar-2008 23:39:56	1
19-Mar-2008 00:40:32	19-Mar-2008 00:42:07	4
16-Mar-2008 01:31:28	16-Mar-2008 09:06:13	10
16-Mar-2008 09:06:31	16-Mar-2008 09:07:41	4
16-Mar-2008 09:19:59	16-Mar-2008 09:23:11	4
16-Mar-2008 10:03:54	16-Mar-2008 10:05:37	13
16-Mar-2008 10:42:03	16-Mar-2008 10:49:59	5
16-Mar-2008 11:27:50	16-Mar-2008 21:37:31	1
16-Mar-2008 21:38:05	16-Mar-2008 21:39:05	4
16-Mar-2008 22:02:53	17-Mar-2008 08:10:20	10
16-Mar-2008 22:47:14	16-Mar-2008 22:48:01	4
17-Mar-2008 05:44:24	17-Mar-2008 05:45:10	4
