05-Aug-2009 00:10:00	05-Aug-2009 00:10:04	7	
05-Aug-2009 00:11:06	05-Aug-2009 00:11:07	28	
05-Aug-2009 00:11:08	05-Aug-2009 00:11:09	28	
05-Aug-2009 00:11:10	05-Aug-2009 00:11:11	28	
05-Aug-2009 00:11:13	05-Aug-2009 00:12:08	28	
05-Aug-2009 00:12:05	05-Aug-2009 00:12:06	10	
05-Aug-2009 00:12:13	05-Aug-2009 00:12:14	18	
05-Aug-2009 00:12:16	05-Aug-2009 00:12:17	18	
05-Aug-2009 00:12:37	05-Aug-2009 00:12:38	13	
05-Aug-2009 00:12:40	05-Aug-2009 00:12:41	13	
05-Aug-2009 00:12:44	05-Aug-2009 00:12:57	13	
05-Aug-2009 00:15:06	05-Aug-2009 00:15:07	13	
05-Aug-2009 00:20:51	05-Aug-2009 00:20:52	13	
05-Aug-2009 00:20:53	05-Aug-2009 00:33:07	13	
05-Aug-2009 00:33:10	05-Aug-2009 00:51:41	18	
05-Aug-2009 00:33:11	05-Aug-2009 00:33:12	13	
05-Aug-2009 00:33:17	05-Aug-2009 00:33:18	13	
05-Aug-2009 00:33:21	05-Aug-2009 00:33:22	13	
05-Aug-2009 00:33:28	05-Aug-2009 00:33:29	13	
05-Aug-2009 00:35:07	05-Aug-2009 00:35:08	13	
05-Aug-2009 00:45:54	05-Aug-2009 00:45:58	13	
05-Aug-2009 00:51:41	05-Aug-2009 00:51:42	18	
05-Aug-2009 01:22:17	05-Aug-2009 01:22:18	13	
05-Aug-2009 01:22:22	05-Aug-2009 01:22:28	13	
05-Aug-2009 01:22:29	05-Aug-2009 01:22:30	13	
05-Aug-2009 01:22:33	05-Aug-2009 01:22:34	13	
05-Aug-2009 01:24:33	05-Aug-2009 01:24:34	13	
05-Aug-2009 01:24:37	05-Aug-2009 01:24:39	13	
05-Aug-2009 01:24:46	05-Aug-2009 01:24:47	13	
05-Aug-2009 01:24:49	05-Aug-2009 01:24:50	13	
05-Aug-2009 01:33:26	05-Aug-2009 01:33:27	13	
05-Aug-2009 01:33:29	05-Aug-2009 01:33:30	13	
05-Aug-2009 01:39:02	05-Aug-2009 01:39:03	13	
05-Aug-2009 01:39:03	05-Aug-2009 01:39:04	13	
05-Aug-2009 01:39:28	05-Aug-2009 01:39:29	13	
05-Aug-2009 01:39:29	05-Aug-2009 01:39:30	13	
05-Aug-2009 01:39:31	05-Aug-2009 01:39:32	13	
05-Aug-2009 01:39:34	05-Aug-2009 01:39:35	13	
05-Aug-2009 01:39:45	05-Aug-2009 01:39:46	13	
05-Aug-2009 01:40:12	05-Aug-2009 01:40:13	13	
05-Aug-2009 01:40:16	05-Aug-2009 01:40:17	13	
05-Aug-2009 02:16:42	05-Aug-2009 02:16:43	13	
05-Aug-2009 02:16:46	05-Aug-2009 02:16:47	13	
05-Aug-2009 02:16:55	05-Aug-2009 02:19:47	18	
05-Aug-2009 02:22:38	05-Aug-2009 02:22:39	13	
05-Aug-2009 02:23:28	05-Aug-2009 02:23:29	13	
05-Aug-2009 02:23:30	05-Aug-2009 02:23:31	13	
05-Aug-2009 02:23:32	05-Aug-2009 02:23:33	13	
05-Aug-2009 02:23:34	05-Aug-2009 02:23:35	13	
05-Aug-2009 02:42:25	05-Aug-2009 02:42:26	13	
05-Aug-2009 02:42:26	05-Aug-2009 02:42:27	13	
05-Aug-2009 02:43:20	05-Aug-2009 02:43:21	13	
05-Aug-2009 03:03:36	05-Aug-2009 03:03:37	13	
05-Aug-2009 03:03:42	05-Aug-2009 03:04:25	13	
05-Aug-2009 03:04:26	05-Aug-2009 03:04:27	13	
05-Aug-2009 03:04:28	05-Aug-2009 03:04:29	13	
05-Aug-2009 03:04:30	05-Aug-2009 03:04:31	13	
05-Aug-2009 03:05:26	05-Aug-2009 03:05:27	13	
05-Aug-2009 03:05:28	05-Aug-2009 03:05:29	13	
05-Aug-2009 03:05:30	05-Aug-2009 03:05:31	13	
05-Aug-2009 03:15:11	05-Aug-2009 03:15:12	13	
05-Aug-2009 03:15:15	05-Aug-2009 03:15:16	13	
05-Aug-2009 03:15:31	05-Aug-2009 03:15:32	13	
05-Aug-2009 03:17:16	05-Aug-2009 03:17:17	13	
05-Aug-2009 03:17:20	05-Aug-2009 03:17:21	13	
05-Aug-2009 03:17:23	05-Aug-2009 03:17:24	13	
05-Aug-2009 03:17:25	05-Aug-2009 03:17:26	13	
05-Aug-2009 03:17:48	05-Aug-2009 03:17:49	13	
05-Aug-2009 03:17:52	05-Aug-2009 03:17:53	13	
05-Aug-2009 03:18:16	05-Aug-2009 03:18:17	13	
05-Aug-2009 03:20:00	05-Aug-2009 03:20:01	13	
05-Aug-2009 03:20:05	05-Aug-2009 03:20:06	13	
05-Aug-2009 03:20:29	05-Aug-2009 03:20:30	13	
05-Aug-2009 03:28:34	05-Aug-2009 03:28:35	13	
05-Aug-2009 03:28:35	05-Aug-2009 03:28:36	13	
05-Aug-2009 03:28:54	05-Aug-2009 03:28:55	13	
05-Aug-2009 03:29:10	05-Aug-2009 03:29:11	13	
05-Aug-2009 03:29:12	05-Aug-2009 03:29:13	13	
05-Aug-2009 03:29:27	05-Aug-2009 03:29:28	13	
05-Aug-2009 03:29:45	05-Aug-2009 03:29:46	13	
05-Aug-2009 03:29:47	05-Aug-2009 03:29:48	13	
05-Aug-2009 03:29:50	05-Aug-2009 03:29:51	13	
05-Aug-2009 03:30:02	05-Aug-2009 03:30:03	13	
05-Aug-2009 03:30:04	05-Aug-2009 03:30:05	13	
05-Aug-2009 03:30:06	05-Aug-2009 03:30:07	13	
05-Aug-2009 03:32:02	05-Aug-2009 03:32:03	13	
05-Aug-2009 03:32:06	05-Aug-2009 03:32:07	13	
05-Aug-2009 03:34:59	05-Aug-2009 03:35:00	13	
05-Aug-2009 03:35:04	05-Aug-2009 03:35:05	13	
05-Aug-2009 03:35:27	05-Aug-2009 03:35:28	13	
05-Aug-2009 03:35:45	05-Aug-2009 03:35:46	13	
05-Aug-2009 03:53:08	05-Aug-2009 03:53:09	28	
05-Aug-2009 03:53:11	05-Aug-2009 03:53:12	28	
05-Aug-2009 03:53:46	05-Aug-2009 03:53:47	13	
05-Aug-2009 03:53:50	05-Aug-2009 03:53:51	13	
05-Aug-2009 03:58:45	05-Aug-2009 03:58:48	13	
05-Aug-2009 04:04:32	05-Aug-2009 04:04:33	13	
05-Aug-2009 04:04:32	05-Aug-2009 04:04:33	13	
05-Aug-2009 04:06:17	05-Aug-2009 04:06:18	13	
05-Aug-2009 04:06:19	05-Aug-2009 04:06:20	13	
05-Aug-2009 04:06:22	05-Aug-2009 04:06:23	13	
05-Aug-2009 04:06:38	05-Aug-2009 04:06:39	13	
05-Aug-2009 04:06:42	05-Aug-2009 04:06:43	13	
05-Aug-2009 04:06:47	05-Aug-2009 04:24:27	13	
05-Aug-2009 04:24:30	05-Aug-2009 04:24:31	13	
05-Aug-2009 04:27:31	05-Aug-2009 04:27:32	13	
05-Aug-2009 05:01:49	05-Aug-2009 05:01:50	13	
05-Aug-2009 05:01:53	05-Aug-2009 05:01:54	13	
05-Aug-2009 05:04:29	05-Aug-2009 05:04:30	13	
05-Aug-2009 05:27:07	05-Aug-2009 05:27:08	13	
05-Aug-2009 05:27:09	05-Aug-2009 05:55:16	13	
05-Aug-2009 05:52:29	05-Aug-2009 05:52:30	18	
05-Aug-2009 05:52:34	05-Aug-2009 05:52:35	18	
05-Aug-2009 05:52:40	05-Aug-2009 05:52:41	18	
05-Aug-2009 05:52:43	05-Aug-2009 05:55:10	10	
05-Aug-2009 05:54:12	05-Aug-2009 05:54:13	6	
05-Aug-2009 05:54:20	05-Aug-2009 12:41:02	1	
05-Aug-2009 05:54:26	05-Aug-2009 05:54:27	28	
05-Aug-2009 05:54:29	05-Aug-2009 05:54:30	28	
05-Aug-2009 05:54:30	05-Aug-2009 05:54:31	28	
05-Aug-2009 05:54:34	05-Aug-2009 05:54:36	28	
05-Aug-2009 05:54:37	05-Aug-2009 05:54:38	28	
05-Aug-2009 05:54:39	05-Aug-2009 05:54:40	28	
05-Aug-2009 05:54:41	05-Aug-2009 05:54:42	28	
05-Aug-2009 05:54:43	05-Aug-2009 05:54:44	28	
05-Aug-2009 05:54:45	05-Aug-2009 05:54:46	28	
05-Aug-2009 05:54:48	05-Aug-2009 05:54:50	28	
05-Aug-2009 05:54:52	05-Aug-2009 05:54:54	28	
05-Aug-2009 05:54:56	05-Aug-2009 09:06:04	28	
05-Aug-2009 05:55:22	05-Aug-2009 05:55:23	13	
05-Aug-2009 05:55:24	05-Aug-2009 05:55:25	13	
05-Aug-2009 05:55:52	05-Aug-2009 05:55:53	13	
05-Aug-2009 06:00:19	05-Aug-2009 06:00:20	13	
05-Aug-2009 06:00:30	05-Aug-2009 06:00:36	13	
05-Aug-2009 06:00:38	05-Aug-2009 06:00:52	13	
05-Aug-2009 06:00:55	05-Aug-2009 06:00:56	13	
05-Aug-2009 06:01:00	05-Aug-2009 06:01:07	13	
05-Aug-2009 06:01:08	05-Aug-2009 06:01:09	13	
05-Aug-2009 06:01:13	05-Aug-2009 06:01:15	13	
05-Aug-2009 06:01:38	05-Aug-2009 06:01:42	13	
05-Aug-2009 06:02:06	05-Aug-2009 06:02:07	13	
05-Aug-2009 06:02:07	05-Aug-2009 06:02:08	13	
05-Aug-2009 06:02:09	05-Aug-2009 06:02:10	13	
05-Aug-2009 06:04:35	05-Aug-2009 06:04:36	13	
05-Aug-2009 06:06:34	05-Aug-2009 06:06:35	13	
05-Aug-2009 06:06:35	05-Aug-2009 06:06:36	13	
05-Aug-2009 06:07:44	05-Aug-2009 06:07:45	18	
05-Aug-2009 06:10:14	05-Aug-2009 06:10:22	13	
05-Aug-2009 06:10:25	05-Aug-2009 06:10:26	13	
05-Aug-2009 06:10:29	05-Aug-2009 06:10:30	13	
05-Aug-2009 06:13:17	05-Aug-2009 06:13:21	13	
05-Aug-2009 06:13:22	05-Aug-2009 06:13:23	13	
05-Aug-2009 06:13:25	05-Aug-2009 06:13:26	13	
05-Aug-2009 06:25:15	05-Aug-2009 06:25:16	13	
05-Aug-2009 06:25:20	05-Aug-2009 06:27:54	13	
05-Aug-2009 06:27:56	05-Aug-2009 06:27:57	13	
05-Aug-2009 06:29:12	05-Aug-2009 06:29:13	18	
05-Aug-2009 06:31:22	05-Aug-2009 06:31:23	13	
05-Aug-2009 06:34:49	05-Aug-2009 06:34:50	18	
05-Aug-2009 06:34:50	05-Aug-2009 06:34:51	18	
05-Aug-2009 06:41:59	05-Aug-2009 06:42:00	18	
