27-Feb-2008 05:29:23	27-Feb-2008 05:30:24	24	
27-Feb-2008 05:29:30	27-Feb-2008 05:29:33	6	
27-Feb-2008 05:30:14	27-Feb-2008 05:30:15	14	
27-Feb-2008 05:30:16	27-Feb-2008 05:30:22	6	
27-Feb-2008 08:00:17	27-Feb-2008 08:00:18	24	
27-Feb-2008 08:00:22	28-Feb-2008 00:16:40	24	
27-Feb-2008 08:01:25	27-Feb-2008 08:01:29	9	
27-Feb-2008 08:01:31	27-Feb-2008 08:01:50	23	
27-Feb-2008 08:01:52	27-Feb-2008 08:01:53	8	
27-Feb-2008 08:01:57	27-Feb-2008 08:02:08	8	
27-Feb-2008 08:13:30	27-Feb-2008 08:13:31	6	
27-Feb-2008 08:13:35	27-Feb-2008 08:14:01	6	
27-Feb-2008 08:15:37	27-Feb-2008 08:15:38	14	
27-Feb-2008 08:15:40	27-Feb-2008 08:15:45	6	
27-Feb-2008 08:26:34	27-Feb-2008 08:26:35	5	
27-Feb-2008 08:26:38	27-Feb-2008 08:26:39	5	
27-Feb-2008 08:34:37	27-Feb-2008 08:34:41	12	
27-Feb-2008 18:58:31	27-Feb-2008 18:58:35	12	
27-Feb-2008 18:59:56	27-Feb-2008 19:01:31	23	
27-Feb-2008 19:00:01	27-Feb-2008 19:00:57	8	
27-Feb-2008 19:02:11	27-Feb-2008 19:02:17	18	
27-Feb-2008 19:02:26	27-Feb-2008 19:02:29	8	
27-Feb-2008 19:03:12	27-Feb-2008 19:03:15	17	
27-Feb-2008 19:05:15	27-Feb-2008 19:05:16	8	
27-Feb-2008 19:05:39	27-Feb-2008 19:05:40	8	
27-Feb-2008 19:08:12	27-Feb-2008 19:08:16	8	
27-Feb-2008 19:09:03	27-Feb-2008 19:09:05	9	
27-Feb-2008 19:16:30	27-Feb-2008 19:16:34	9	
27-Feb-2008 19:19:54	27-Feb-2008 19:19:57	7	
27-Feb-2008 19:19:59	27-Feb-2008 19:20:03	8	
27-Feb-2008 20:35:28	27-Feb-2008 20:35:32	6	
27-Feb-2008 20:35:56	27-Feb-2008 20:35:57	14	
27-Feb-2008 20:35:58	27-Feb-2008 20:36:01	6	
27-Feb-2008 23:03:26	27-Feb-2008 23:03:31	6	
27-Feb-2008 23:05:22	27-Feb-2008 23:05:23	14	
27-Feb-2008 23:05:31	27-Feb-2008 23:05:37	6	
27-Feb-2008 23:06:12	27-Feb-2008 23:14:22	13	
