07-Mar-2008 06:59:18	07-Mar-2008 06:59:19	24	
07-Mar-2008 06:59:24	07-Mar-2008 07:00:44	24	
07-Mar-2008 06:59:56	07-Mar-2008 07:00:01	6	
07-Mar-2008 07:00:34	07-Mar-2008 07:00:37	6	
07-Mar-2008 08:38:55	07-Mar-2008 08:38:56	24	
07-Mar-2008 08:38:59	07-Mar-2008 08:39:00	24	
07-Mar-2008 08:44:11	07-Mar-2008 08:44:15	6	
07-Mar-2008 08:45:00	07-Mar-2008 08:45:01	14	
07-Mar-2008 08:45:05	07-Mar-2008 08:45:14	6	
07-Mar-2008 08:49:16	07-Mar-2008 08:49:21	8	
07-Mar-2008 08:49:35	07-Mar-2008 08:49:37	7	
07-Mar-2008 08:49:47	07-Mar-2008 08:49:51	8	
07-Mar-2008 08:50:15	07-Mar-2008 08:50:19	9	
07-Mar-2008 08:50:21	07-Mar-2008 08:50:37	23	
07-Mar-2008 08:50:39	07-Mar-2008 08:50:44	8	
07-Mar-2008 08:51:07	07-Mar-2008 08:51:10	8	
07-Mar-2008 09:07:51	07-Mar-2008 09:07:55	5	
07-Mar-2008 09:15:39	08-Mar-2008 03:21:35	5	
07-Mar-2008 09:29:11	07-Mar-2008 09:29:12	12	
07-Mar-2008 09:29:15	07-Mar-2008 09:29:22	12	
27-Feb-2008 05:29:23	27-Feb-2008 05:30:24	24	
27-Feb-2008 05:29:30	27-Feb-2008 05:29:33	6	
27-Feb-2008 05:30:14	27-Feb-2008 05:30:15	14	
27-Feb-2008 05:30:16	27-Feb-2008 05:30:22	6	
27-Feb-2008 08:00:17	27-Feb-2008 08:00:18	24	
27-Feb-2008 08:00:22	28-Feb-2008 00:16:40	24	
27-Feb-2008 08:01:25	27-Feb-2008 08:01:29	9	
27-Feb-2008 08:01:31	27-Feb-2008 08:01:50	23	
27-Feb-2008 08:01:52	27-Feb-2008 08:01:53	8	
27-Feb-2008 08:01:57	27-Feb-2008 08:02:08	8	
27-Feb-2008 08:13:30	27-Feb-2008 08:13:31	6	
27-Feb-2008 08:13:35	27-Feb-2008 08:14:01	6	
27-Feb-2008 08:15:37	27-Feb-2008 08:15:38	14	
27-Feb-2008 08:15:40	27-Feb-2008 08:15:45	6	
27-Feb-2008 08:26:34	27-Feb-2008 08:26:35	5	
27-Feb-2008 08:26:38	27-Feb-2008 08:26:39	5	
27-Feb-2008 08:34:37	27-Feb-2008 08:34:41	12	
27-Feb-2008 18:58:31	27-Feb-2008 18:58:35	12	
27-Feb-2008 18:59:56	27-Feb-2008 19:01:31	23	
27-Feb-2008 19:00:01	27-Feb-2008 19:00:57	8	
27-Feb-2008 19:02:11	27-Feb-2008 19:02:17	18	
27-Feb-2008 19:02:26	27-Feb-2008 19:02:29	8	
27-Feb-2008 19:03:12	27-Feb-2008 19:03:15	17	
27-Feb-2008 19:05:15	27-Feb-2008 19:05:16	8	
27-Feb-2008 19:05:39	27-Feb-2008 19:05:40	8	
27-Feb-2008 19:08:12	27-Feb-2008 19:08:16	8	
27-Feb-2008 19:09:03	27-Feb-2008 19:09:05	9	
27-Feb-2008 19:16:30	27-Feb-2008 19:16:34	9	
27-Feb-2008 19:19:54	27-Feb-2008 19:19:57	7	
27-Feb-2008 19:19:59	27-Feb-2008 19:20:03	8	
27-Feb-2008 20:35:28	27-Feb-2008 20:35:32	6	
27-Feb-2008 20:35:56	27-Feb-2008 20:35:57	14	
27-Feb-2008 20:35:58	27-Feb-2008 20:36:01	6	
27-Feb-2008 23:03:26	27-Feb-2008 23:03:31	6	
27-Feb-2008 23:05:22	27-Feb-2008 23:05:23	14	
27-Feb-2008 23:05:31	27-Feb-2008 23:05:37	6	
27-Feb-2008 23:06:12	27-Feb-2008 23:14:22	13	
27-Feb-2008 23:06:29	27-Feb-2008 23:13:52	9	
27-Feb-2008 23:06:43	27-Feb-2008 23:06:46	7	
27-Feb-2008 23:06:52	27-Feb-2008 23:11:25	7	
27-Feb-2008 23:10:57	27-Feb-2008 23:11:05	18	
27-Feb-2008 23:16:52	27-Feb-2008 23:17:04	9	
27-Feb-2008 23:20:18	27-Feb-2008 23:20:24	8	
27-Feb-2008 23:20:39	27-Feb-2008 23:20:41	8	
27-Feb-2008 23:23:09	27-Feb-2008 23:23:14	8	
27-Feb-2008 23:23:57	27-Feb-2008 23:24:09	8	
27-Feb-2008 23:26:19	27-Feb-2008 23:37:08	6	
27-Feb-2008 23:37:01	27-Feb-2008 23:37:02	14	
27-Feb-2008 23:37:05	27-Feb-2008 23:37:06	14	
